brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,engine_displacement,engine_cylinders,vehicle_age,price_per_mile,mileage_per_year,is_luxury_brand,has_accident,is_ev_or_hybrid,age_mileage_score
Bmw,750 I Xdrive,2014,85095.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,At Least 1 Accident Or Damage Reported,Yes,24900.0,4.4,8.0,10,0.2926,7736.0,1,1,0,0.851
Volvo,S60 T5 Premier Plus,2015,39000.0,Gasoline,250.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Silver,Gray,At Least 1 Accident Or Damage Reported,Yes,17900.0,2.5,5.0,9,0.459,3900.0,0,1,0,0.351
Tesla,Model Y Long Range,2022,20500.0,Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None Reported,Yes,46500.0,,,2,2.2682,6833.0,0,0,0,0.041
Ford,F-350 Platinum,2019,112000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Black,None Reported,Yes,61995.0,6.7,8.0,5,0.5535,18667.0,0,0,0,0.56
Volkswagen,Id.4 Pro S,2023,1716.0,Gasoline,Battery Electric,Automatic,Gray,Gray W/Blue Bolsters,None Reported,Unknown,39998.0,,,1,23.2953,858.0,0,0,0,0.0017
Audi,A3 2.0T Premium,2016,90360.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,15499.0,2.0,4.0,8,0.1715,10040.0,1,1,0,0.7229
Ford,Explorer Limited,2020,82146.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Gray,Ebony,None Reported,Yes,30825.0,2.3,,4,0.3752,16429.0,0,0,0,0.3286
Ford,Mustang Gt Premium,2020,16850.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Black,At Least 1 Accident Or Damage Reported,Yes,41000.0,5.0,8.0,4,2.4331,3370.0,0,1,0,0.0674
Honda,S2000 Base,2003,101000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None Reported,Yes,28000.0,2.0,4.0,21,0.2772,4591.0,0,0,0,2.121
Bmw,M235 I,2015,68750.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None Reported,Yes,25999.0,3.0,6.0,9,0.3782,6875.0,1,0,0,0.6188
Dodge,Durango Slt,2004,143000.0,Gasoline,335.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None Reported,Yes,3200.0,5.7,8.0,20,0.0224,6810.0,0,0,0,2.86
Nissan,Armada Le,2005,152270.0,Gasoline,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,At Least 1 Accident Or Damage Reported,Yes,6900.0,5.6,8.0,19,0.0453,7614.0,0,1,0,2.8931
Kia,Sorento S,2021,19605.0,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,Glacial White Pearl,Black,None Reported,Unknown,33591.0,2.5,,3,1.7133,4901.0,0,0,0,0.0588
Chevrolet,Silverado 1500 Rst,2020,19200.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None Reported,Yes,69999.0,5.3,8.0,4,3.6456,3840.0,0,0,0,0.0768
Chevrolet,Impala Base,2004,64500.0,Gasoline,180.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None Reported,Yes,5900.0,3.4,6.0,20,0.0915,3071.0,0,0,0,1.29
Toyota,Tacoma Prerunner,2011,149000.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None Reported,Yes,18995.0,4.0,6.0,13,0.1275,10643.0,0,0,0,1.937
Mclaren,570S Spider,2018,5918.0,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,7-Speed Automatic With Auto-Shift,Silician Yellow,Jet Black,None Reported,Unknown,179900.0,3.8,,6,30.3936,845.0,0,0,0,0.0355
Pontiac,Firebird Trans Am,1997,134033.0,Gasoline,285.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At Least 1 Accident Or Damage Reported,Yes,7200.0,5.7,8.0,27,0.0537,4787.0,0,1,0,3.6189
Kia,Stinger Gt1,2019,37226.0,Gasoline,"3.3L V-6 gasoline direct injection, DOHC, D-CVVT variable valve",Automatic,Snow White Pearl,Black,None Reported,Unknown,34998.0,3.3,,5,0.9401,6204.0,0,0,0,0.1861
Ford,Escape Se,2017,71924.0,Gasoline,179.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None Reported,Yes,13700.0,1.5,4.0,7,0.1905,8990.0,0,0,0,0.5035
Jeep,Wrangler Unlimited Sport,2014,122200.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Orange,Black,At Least 1 Accident Or Damage Reported,Yes,21500.0,3.6,6.0,10,0.1759,11109.0,0,1,0,1.222
Land,Rover Range Rover Sport Hst Mhev,2020,37248.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Silver,Black,None Reported,Yes,54500.0,3.0,6.0,4,1.4631,7450.0,0,0,1,0.149
Chevrolet,Silverado 1500 Base,1999,88750.0,Gasoline,255.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None Reported,Yes,6800.0,4.8,8.0,25,0.0766,3413.0,0,0,0,2.2188
Cadillac,Xlr V,2008,64800.0,Gasoline,443.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,Unknown,Unknown,24700.0,4.4,8.0,16,0.3812,3812.0,1,0,0,1.0368
Ford,Fusion Hybrid Titanium,2014,112180.0,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic Cvt,White,Charcoal Black,None Reported,Unknown,12599.0,2.0,,10,0.1123,10198.0,0,0,1,1.1218
Ram,2500 Slt,2015,149130.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,35000.0,6.7,6.0,9,0.2347,14913.0,0,1,0,1.3422
Tesla,Model Y Long Range,2020,88000.0,Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,White,None Reported,Yes,35500.0,,,4,0.4034,17600.0,0,0,0,0.352
Toyota,Highlander Xle,2018,74000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,27950.0,3.5,6.0,6,0.3777,10571.0,0,0,0,0.444
Ford,F-150 Xlt,2019,44460.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Gray,None Reported,Yes,34500.0,2.7,6.0,5,0.776,7410.0,0,0,0,0.2223
Gmc,Acadia Sle-2,2015,96000.0,Gasoline,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None Reported,Yes,17000.0,3.6,6.0,9,0.1771,9600.0,0,0,0,0.864
Porsche,Boxster Base,2005,75000.0,Gasoline,240.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Black,Unknown,Unknown,17500.0,2.7,6.0,19,0.2333,3750.0,1,0,0,1.425
Dodge,Charger R/T,2014,95000.0,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Black,Black,None Reported,Yes,17900.0,5.7,8.0,10,0.1884,8636.0,0,0,0,0.95
Land,Rover Range Rover Sport Supercharged Hse,2016,49799.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Brown,Brown,None Reported,Yes,37500.0,3.0,6.0,8,0.753,5533.0,0,0,0,0.3984
Ford,Mustang Gt,2006,27407.0,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Red,None Reported,Yes,21750.0,4.6,8.0,18,0.7936,1442.0,0,0,0,0.4933
Alfa,Romeo Giulia Ti,2020,23339.0,Gasoline,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,Rosso,Black,Unknown,Unknown,34645.0,2.0,,4,1.4844,4668.0,0,0,0,0.0934
Tesla,Model S 90D,2016,74122.0,Gasoline,417.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None Reported,Yes,35900.0,,,8,0.4843,8236.0,0,0,0,0.593
Jaguar,Xk8 Base,1997,50000.0,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None Reported,Yes,6000.0,4.0,8.0,27,0.12,1786.0,0,0,0,1.35
Mercedes-Benz,Glc 300 Glc 300,2021,14745.0,Gasoline,2.0 Liter Turbo,Automatic,Graphite Grey,–,None Reported,Unknown,38998.0,,,3,2.6446,3686.0,1,0,0,0.0442
Chevrolet,Corvette Stingray W/3Lt,2021,2700.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Blue,Blue,None Reported,Yes,85950.0,6.2,8.0,3,31.8215,675.0,0,0,0,0.0081
Buick,Regal Turbo - Premium 1,2012,190000.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Beige,Beige,At Least 1 Accident Or Damage Reported,Yes,6000.0,2.0,4.0,12,0.0316,14615.0,0,1,0,2.28
Audi,A4 2.0T Premium,2014,90236.0,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Transmission W/Dual Shift Mode,Gray,Black,None Reported,Yes,9999.0,2.0,4.0,10,0.1108,8203.0,1,0,0,0.9024
Jeep,Gladiator Overland,2020,4000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None Reported,Yes,50000.0,3.6,6.0,4,12.4969,800.0,0,0,0,0.016
Land,Rover Range Rover Westminster Swb,2022,2220.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Blue,White,None Reported,Yes,115999.0,3.0,6.0,2,52.2283,740.0,0,0,1,0.0044
Gmc,Yukon Xl Denali,2017,124000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,At Least 1 Accident Or Damage Reported,Yes,32000.0,6.2,8.0,7,0.2581,15500.0,0,1,0,0.868
Ford,Ranger Lariat,2019,45163.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Red,–,None Reported,Yes,35690.0,2.3,,5,0.7902,7527.0,0,0,0,0.2258
Volkswagen,Passat 2.0T Se,2020,49400.0,Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Brown,None Reported,Yes,20900.0,2.0,4.0,4,0.4231,9880.0,0,0,0,0.1976
Porsche,911 Carrera,2020,11256.0,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None Reported,Yes,124900.0,3.0,6.0,4,11.0953,2251.0,1,0,0,0.045
Chevrolet,Corvette Stingray W/1Lt,2021,13700.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None Reported,Yes,75000.0,6.2,8.0,3,5.4741,3425.0,0,0,0,0.0411
Land,Rover Range Rover Hse,2011,174678.0,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None Reported,Yes,9500.0,3.2,6.0,13,0.0544,12477.0,0,0,0,2.2708
Lexus,Rx 450H F Sport Handling,2022,1600.0,Hybrid,308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,None Reported,Yes,59000.0,3.5,6.0,2,36.852,533.0,1,0,1,0.0032
Porsche,911 Gt3 Rs,2019,15509.0,Gasoline,4.0L H6 24V GDI DOHC,7-Speed Automatic With Auto-Shift,Lizard Green,Black,None Reported,Unknown,229900.0,4.0,,5,14.8227,2585.0,1,0,0,0.0775
Ford,Expedition Platinum,2020,69849.0,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,10-Speed Automatic,Red,Ebony,None Reported,Yes,48149.0,3.5,,4,0.6893,13970.0,0,0,0,0.2794
Toyota,Tacoma Prerunner,2008,160000.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,–,At Least 1 Accident Or Damage Reported,Yes,17000.0,4.0,6.0,16,0.1062,9412.0,0,1,0,2.56
Toyota,Mirai Base,2016,40000.0,Not Supported,151.0HP Electric Motor Hydrogen Fuel,A/T,Silver,Black,None Reported,Yes,9500.0,,,8,0.2375,4444.0,0,0,0,0.32
Ford,Explorer Sport Trac Xlt,2007,223089.60000000012,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At Least 1 Accident Or Damage Reported,Yes,3850.0,4.6,8.0,17,0.0173,12394.0,0,1,0,3.7925
Gmc,Sierra 1500 Sle1 Extended Cab,2008,187000.0,–,–,4-Speed A/T,Red,Gray,At Least 1 Accident Or Damage Reported,Yes,6100.0,,,16,0.0326,11000.0,0,1,0,2.992
Mercedes-Benz,C-Class C 300 Luxury,2015,102000.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None Reported,Yes,17000.0,2.0,4.0,9,0.1667,10200.0,1,0,0,0.918
Cadillac,Srx Standard,2016,48000.0,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,24995.0,3.6,6.0,8,0.5207,5333.0,1,1,0,0.384
Chrysler,Town & Country Touring-L,2012,163500.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Beige,None Reported,Yes,5949.0,3.6,6.0,12,0.0364,12577.0,0,0,0,1.962
Porsche,911 Carrera,2023,1500.0,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None Reported,Yes,149000.0,3.0,6.0,1,99.2672,750.0,1,0,0,0.0015
Porsche,718 Cayman Gt4,2021,2100.0,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,Unknown,Unknown,136900.0,4.0,6.0,3,65.1594,525.0,1,0,0,0.0063
Ford,F-350 Lariat,2018,66281.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission W/Dual Shift Mode,Gray,Black,None Reported,Yes,63500.0,6.7,8.0,6,0.958,9469.0,0,0,0,0.3977
Ford,Mustang Mach-E Select,2021,18000.0,Gasoline,266.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None Reported,Yes,39499.0,,,3,2.1943,4500.0,0,0,0,0.054
Ford,F-150 Xl,2014,27300.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,None Reported,Yes,21500.0,3.5,6.0,10,0.7875,2482.0,0,0,0,0.273
Mazda,Cx-30 Base,2020,19319.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Snowflake White Pearl,Black,At Least 1 Accident Or Damage Reported,Yes,24899.0,2.5,,4,1.2888,3864.0,0,1,0,0.0773
Mercedes-Benz,Amg G Amg G 63 4Matic,2016,32936.0,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Beige,At Least 1 Accident Or Damage Reported,Yes,90000.0,5.5,8.0,8,2.7325,3660.0,1,1,0,0.2635
Bmw,M4 Base,2017,30450.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Black,None Reported,Yes,52999.0,3.0,6.0,7,1.7405,3806.0,1,0,0,0.2132
Jeep,Wrangler Sport,2017,38200.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,–,None Reported,Yes,29500.0,3.6,6.0,7,0.7722,4775.0,0,0,0,0.2674
Jeep,Wrangler Sport,2020,26315.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black Clearcoat,Black,None Reported,Yes,31871.0,2.0,,4,1.2111,5263.0,0,0,0,0.1053
Chevrolet,Silverado 1500 Ls,2003,110000.0,Gasoline,270.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None Reported,Yes,8900.0,4.8,8.0,21,0.0809,5000.0,0,0,0,2.31
Mini,Hardtop Cooper,2014,19700.0,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None Reported,Yes,13500.0,2.0,4.0,10,0.6852,1791.0,0,0,0,0.197
Honda,Element Ex,2008,192000.0,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Gray,At Least 1 Accident Or Damage Reported,Yes,11000.0,2.4,4.0,16,0.0573,11294.0,0,1,0,3.072
Porsche,911 Carrera 4S,2017,26000.0,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Red,None Reported,Yes,116911.0,3.0,6.0,7,4.4964,3250.0,1,0,0,0.182
Subaru,Impreza Outback Sport Wagon,2008,98313.0,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Silver,Gray,None Reported,Yes,7495.0,2.5,4.0,16,0.0762,5783.0,0,0,0,1.573
Cadillac,Xt5 Premium Luxury,2021,66500.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None Reported,Yes,28500.0,3.6,6.0,3,0.4286,16625.0,1,0,0,0.1995
Nissan,Kicks S,2022,19877.0,Gasoline,1.6L I4 16V MPFI DOHC,Automatic Cvt,Super Black,Charcoal,None Reported,Unknown,18999.0,1.6,,2,0.9558,6626.0,0,0,0,0.0398
Kia,Seltos S,2021,16100.0,Gasoline,146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None Reported,Yes,25500.0,2.0,4.0,3,1.5838,4025.0,0,0,0,0.0483
Gmc,Yukon Sle,2016,83858.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Gray,At Least 1 Accident Or Damage Reported,Yes,27633.0,5.3,8.0,8,0.3295,9318.0,0,1,0,0.6709
Mercedes-Benz,Gle 350 Base 4Matic,2020,24108.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None Reported,Yes,56000.0,2.0,4.0,4,2.3228,4822.0,1,0,0,0.0964
Ford,Explorer Xlt,2020,42609.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Magnetic Metallic,Ebony,At Least 1 Accident Or Damage Reported,Yes,32107.0,2.3,,4,0.7535,8522.0,0,1,0,0.1704
Subaru,Impreza 2.0I Premium,2017,160000.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At Least 1 Accident Or Damage Reported,Yes,7750.0,2.0,4.0,7,0.0484,20000.0,0,1,0,1.12
Infiniti,Qx80 Base,2017,121525.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,28500.0,5.6,8.0,7,0.2345,15191.0,0,1,0,0.8507
Kia,Telluride S,2023,6423.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None Reported,Yes,42500.0,3.8,6.0,1,6.6158,3212.0,0,0,0,0.0064
Pontiac,Solstice Base,2007,62310.0,Gasoline,177.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None Reported,Yes,12900.0,2.4,4.0,17,0.207,3462.0,0,0,0,1.0593
Mazda,Mazda6 Carbon Edition,2021,21444.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Polymetal Gray Metallic,Red,None Reported,Yes,29995.0,2.5,,3,1.3987,5361.0,0,0,0,0.0643
Ford,Transit-350 Base,2015,112000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At Least 1 Accident Or Damage Reported,Yes,29500.0,3.5,6.0,9,0.2634,11200.0,0,1,0,1.008
Hyundai,Genesis Coupe 3.8 Grand Touring,2013,60000.0,Gasoline,344.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,White,–,None Reported,Yes,16500.0,3.8,6.0,11,0.275,5000.0,0,0,0,0.66
Dodge,Dart Se,2013,153250.0,Gasoline,160.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None Reported,Yes,4399.0,1.4,4.0,11,0.0287,12771.0,0,0,0,1.6858
Jeep,Wrangler Unlimited Sahara,2019,57000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None Reported,Yes,39900.0,3.6,6.0,5,0.7,9500.0,0,0,0,0.285
Chevrolet,Tahoe Ltz,2011,140401.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Beige,At Least 1 Accident Or Damage Reported,Yes,16000.0,5.3,8.0,13,0.114,10029.0,0,1,0,1.8252
Ford,F-150 Tremor,2023,5500.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None Reported,Yes,70000.0,3.5,6.0,1,12.725,2750.0,0,0,0,0.0055
Chevrolet,Corvette Stingray W/2Lt,2022,2010.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Brown,None Reported,Yes,89000.0,6.2,8.0,2,44.2566,670.0,0,0,0,0.004
Tesla,Model 3 Long Range,2018,24360.0,Gasoline,271.0HP Electric Motor Electric Fuel System,A/T,Black,White,None Reported,Yes,31500.0,,,6,1.2931,3480.0,0,0,0,0.1462
Audi,A4 2.0T Premium,2013,96800.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At Least 1 Accident Or Damage Reported,Yes,11000.0,2.0,4.0,11,0.1136,8067.0,1,1,0,1.0648
Cadillac,Cts Performance,2014,34988.0,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None Reported,Yes,21500.0,3.6,6.0,10,0.6145,3181.0,1,0,0,0.3499
Nissan,Frontier Sv,2012,65750.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At Least 1 Accident Or Damage Reported,Yes,15995.0,4.0,6.0,12,0.2433,5058.0,0,1,0,0.789
Chevrolet,Silverado 1500 Ltz,2019,56654.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,Cajun Red Tintcoat,Jet Black,None Reported,Yes,43860.0,6.2,,5,0.7742,9442.0,0,0,0,0.2833
Lincoln,Mkt Base,2016,140200.0,Gasoline,303.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None Reported,Yes,10500.0,3.7,6.0,8,0.0749,15578.0,1,0,0,1.1216
Chevrolet,Cruze Lt Automatic,2016,122971.0,Gasoline,1.4L I4 16V GDI DOHC Turbo,6-Speed Automatic,Kinetic Blue,Jet Black,At Least 1 Accident Or Damage Reported,Yes,12999.0,1.4,,8,0.1057,13663.0,0,1,0,0.9838
Nissan,Xterra S,2008,223089.60000000012,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Gray,None Reported,Yes,3850.0,4.0,6.0,16,0.0173,13123.0,0,0,0,3.5694
Ford,F-150 Lariat Supercrew,2004,223089.60000000012,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At Least 1 Accident Or Damage Reported,Yes,9500.0,5.4,8.0,20,0.0426,10623.0,0,1,0,4.4618
Porsche,911 Turbo,2022,13800.0,Gasoline,572.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None Reported,Yes,234000.0,3.8,6.0,2,16.9553,4600.0,1,0,0,0.0276
Dodge,Ram 2500 Quad Cab,2001,171079.0,Diesel,245.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,A/T,Silver,Gray,None Reported,Yes,27500.0,5.9,6.0,23,0.1607,7128.0,0,0,0,3.9348
Chevrolet,Colorado Zr2,2021,24915.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Satin Steel Metallic,Jet Black,None Reported,Unknown,44791.0,3.6,,3,1.7977,6229.0,0,0,0,0.0747
Nissan,Kicks S,2022,15577.0,Gasoline,1.6L I4 16V MPFI DOHC,Automatic Cvt,Electric Blue Metallic,Charcoal,None Reported,Unknown,19599.0,1.6,,2,1.2581,5192.0,0,0,0,0.0312
Audi,S4 3.0T Premium Plus,2014,102370.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None Reported,Yes,21373.0,3.0,6.0,10,0.2088,9306.0,1,0,0,1.0237
Lamborghini,Gallardo Lp570-4 Superleggera,2011,16000.0,Gasoline,562.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Yellow,Black,None Reported,Yes,229000.0,5.2,10.0,13,14.3116,1143.0,0,0,0,0.208
Mercedes-Benz,C-Class C 250 Luxury,2012,122000.0,Gasoline,201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None Reported,Yes,15000.0,1.8,4.0,12,0.1229,9385.0,1,0,0,1.464
Fiat,500X Trekking Plus,2016,48500.0,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Yellow,Brown,None Reported,Yes,15999.0,2.4,4.0,8,0.3299,5389.0,0,0,0,0.388
Ford,F-150 Xlt,2018,53500.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Beige,At Least 1 Accident Or Damage Reported,Yes,31500.0,2.7,6.0,6,0.5888,7643.0,0,1,0,0.321
Ford,F-250 Xl Crew Cab Super Duty,2004,223089.60000000012,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,White,Gray,None Reported,Yes,9200.0,6.0,8.0,20,0.0412,10623.0,0,0,0,4.4618
Ford,E350 Super Duty Base,2006,158000.0,Gasoline,305.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At Least 1 Accident Or Damage Reported,Yes,8500.0,6.8,10.0,18,0.0538,8316.0,0,1,0,2.844
Kia,Sorento Sxl,2019,43850.0,Gasoline,290.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,30000.0,3.3,6.0,5,0.6841,7308.0,0,1,0,0.2192
Mercedes-Benz,C-Class C 300 4Matic Sport,2015,73500.0,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None Reported,Yes,19000.0,2.0,4.0,9,0.2585,7350.0,1,0,0,0.6615
